name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
BMW Z4 2.5i,13500.0,Gasolina,2004,139000,192,Badajoz,https://www.coches.net/bmw-z4-25i-2p-gasolina-2004-en-badajoz-59520752-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4,13800.0,Gasolina,2004,152,,Alicante,https://www.coches.net/bmw-z4-gasolina-2004-en-alicante-60589475-covo.aspx,BMW,Z4,No data,No data
BMW Z4 3.0i,13900.0,Gasolina,2004,233000,231,Madrid,https://www.coches.net/bmw-z4-30i-2p-gasolina-2004-en-madrid-60675183-covo.aspx,BMW,Z4,3.0,3.0
BMW Z4 2.5i,13900.0,Gasolina,2007,144000,177,Madrid,https://www.coches.net/bmw-z4-25i-2p-gasolina-2007-en-madrid-60429164-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4,13990.0,Gasolina,2006,176000,,Jaén,https://www.coches.net/bmw-z4-gasolina-2006-en-jaen-59572791-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 2.5i,13999.0,Gasolina,2003,150000,192,Cantabria,https://www.coches.net/bmw-z4-2.5i-2p-gasolina-2003-en-cantabria-59438982-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 2.5i Auto,14000.0,Gasolina,2007,195000,,Valencia,https://www.coches.net/bmw-z4-25i-auto-2p-gasolina-2007-en-valencia-59495434-covo.aspx,BMW,Z4,2.5,2.5 AUTO
BMW Z4 2.5i,14300.0,Gasolina,2005,175336,192,Castellón,https://www.coches.net/bmw-z4-2.5i-2p-gasolina-2005-en-castellon-58601000-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 sDrive35i,14500.0,Gasolina,2009,150500,306,Girona,https://www.coches.net/bmw-z4-sdrive35i-2p-gasolina-2009-en-girona-60495780-covo.aspx,BMW,Z4,No data,SDRIVE35I
BMW Z4 3.0i,14900.0,Gasolina,2004,58000,231,Barcelona,https://www.coches.net/bmw-z4-30i-2p-gasolina-2004-en-barcelona-60499593-covo.aspx,BMW,Z4,3.0,3.0
BMW Z4,14900.0,Gasolina,2006,175000,,Madrid,https://www.coches.net/bmw-z4-gasolina-2006-en-madrid-60329950-covo.aspx,BMW,Z4,No data,No data
BMW Z4,14900.0,Gasolina,2004,58000,245,Barcelona,https://www.coches.net/bmw-z4-gasolina-2004-en-barcelona-60500104-covo.aspx,BMW,Z4,3.0,3.0 ROADSTER
BMW Z4 2.5i,14990.0,Gasolina,2006,117000,177,Alicante,https://www.coches.net/bmw-z4-2.5i-2p-gasolina-2006-en-alicante-60634736-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 2.0i,14995.0,Gasolina,2007,97500,150,Asturias,https://www.coches.net/bmw-z4-20i-2p-gasolina-2007-en-asturias-60370758-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.5i,14999.0,Gasolina,2007,125000,177,Barcelona,https://www.coches.net/bmw-z4-25i-2p-gasolina-2007-en-barcelona-60354024-covo.aspx,BMW,Z4,2.5,2.5
BMW Z4 2.0i,15000.0,Gasolina,2008,105000,150,Sevilla,https://www.coches.net/bmw-z4-20i-2p-gasolina-2008-en-sevilla-60752437-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4,15000.0,Gasolina,2004,200000,,Madrid,https://www.coches.net/bmw-z4-gasolina-2004-en-madrid-60391348-covo.aspx,BMW,Z4,No data,ROADSTER
BMW Z4 2.0i,15499.0,Gasolina,2009,134000,150,Madrid,https://www.coches.net/bmw-z4-20i-2p-gasolina-2008-en-madrid-60450543-covo.aspx,BMW,Z4,2.0,2.0
BMW Z4 2.5si,15900.0,Gasolina,2006,137000,218,Málaga,https://www.coches.net/bmw-z4-25si-2p-gasolina-2006-en-malaga-60720674-covo.aspx,BMW,Z4,No data,2.5SI
BMW Z4 sDrive23i,15990.0,Gasolina,2009,179000,204,Madrid,https://www.coches.net/bmw-z4-sdrive23i-2p-gasolina-2009-en-madrid-60551557-covo.aspx,BMW,Z4,No data,SDRIVE23I
BMW Z4 sDrive20i,15995.0,Gasolina,2011,90000,184,Madrid,https://www.coches.net/bmw-z4-sdrive20i-2p-gasolina-2012-en-madrid-60791482-covo.aspx,BMW,Z4,No data,SDRIVE20I
